uniqueId,gameId,playId,team,offenseFormation,playDirection,down,yardsToGo,absoluteYardlineNumber,quarter,gameClock,winningBy,year,playType
2021092611_1338,2021092611,1338,TB,SHOTGUN,right,2,15,50.0,2,08:24,-7,2023,pass
2021092611_1438,2021092611,1438,TB,SINGLEBACK,right,1,10,79.0,2,06:09,-7,2023,pass
2021092611_1596,2021092611,1596,LA,EMPTY,left,1,10,85.0,2,04:03,0,2023,pass
2021092611_1736,2021092611,1736,LA,SHOTGUN,left,3,4,66.0,2,02:00,0,2023,pass
2021092611_1760,2021092611,1760,LA,SHOTGUN,left,1,10,55.0,2,01:37,0,2023,pass
2021092611_1782,2021092611,1782,LA,SHOTGUN,left,2,10,55.0,2,01:30,0,2023,pass
2021092611_1806,2021092611,1806,LA,SHOTGUN,left,1,10,34.0,2,01:03,0,2023,pass
2021092611_1828,2021092611,1828,LA,EMPTY,left,2,10,34.0,2,00:59,0,2023,pass
2021092611_1857,2021092611,1857,LA,SHOTGUN,left,1,2,12.0,2,00:54,0,2023,pass
2021092611_1913,2021092611,1913,TB,SHOTGUN,right,1,10,35.0,2,00:51,-7,2023,pass
2021092611_1948,2021092611,1948,TB,SHOTGUN,right,1,20,25.0,2,00:45,-7,2023,pass
2021092611_2011,2021092611,2011,TB,SHOTGUN,right,1,10,57.0,2,00:31,-7,2023,pass
2021092611_2057,2021092611,2057,TB,SHOTGUN,right,1,10,71.0,2,00:25,-7,2023,pass
2021092611_2131,2021092611,2131,TB,SHOTGUN,right,2,16,65.0,2,00:16,-7,2023,pass
2021092611_2258,2021092611,2258,LA,SHOTGUN,right,2,10,35.0,3,14:18,7,2023,pass
2021092611_2280,2021092611,2280,LA,SHOTGUN,right,3,10,35.0,3,14:12,7,2023,pass
2021092611_2359,2021092611,2359,TB,SHOTGUN,left,1,15,90.0,3,14:02,-14,2023,pass
2021092611_2404,2021092611,2404,TB,SHOTGUN,left,2,7,67.0,3,12:45,-14,2023,pass
2021092611_2428,2021092611,2428,TB,SINGLEBACK,left,1,10,52.0,3,12:10,-14,2023,pass
2021092611_2450,2021092611,2450,TB,SHOTGUN,left,2,10,52.0,3,12:07,-14,2023,pass
2021092611_2479,2021092611,2479,TB,SINGLEBACK,left,1,10,41.0,3,11:33,-14,2023,pass
2021092611_2506,2021092611,2506,TB,EMPTY,left,2,4,35.0,3,11:14,-14,2023,pass
2021092611_2641,2021092611,2641,LA,EMPTY,right,2,10,35.0,3,09:14,7,2023,pass
2021092611_2663,2021092611,2663,LA,SHOTGUN,right,3,10,35.0,3,09:07,7,2023,pass
2021092611_2687,2021092611,2687,LA,EMPTY,right,1,10,55.0,3,08:43,7,2023,pass
2021092611_2709,2021092611,2709,LA,SHOTGUN,right,2,10,55.0,3,08:36,7,2023,pass
2021092611_2733,2021092611,2733,LA,EMPTY,right,3,5,60.0,3,08:11,7,2023,pass
2021092611_2762,2021092611,2762,LA,EMPTY,right,1,10,100.0,3,07:29,7,2023,pass
2021092611_2818,2021092611,2818,TB,SHOTGUN,left,1,10,85.0,3,07:23,-14,2023,pass
2021092611_2842,2021092611,2842,TB,SHOTGUN,left,1,10,74.0,3,06:49,-14,2023,pass
2021092611_2863,2021092611,2863,TB,SHOTGUN,left,2,6,70.0,3,06:04,-14,2023,pass
2021092611_2968,2021092611,2968,LA,EMPTY,right,2,8,75.0,3,03:58,14,2023,pass
2021092611_3048,2021092611,3048,TB,EMPTY,left,1,10,85.0,3,03:09,-17,2023,pass
2021092611_3072,2021092611,3072,TB,SHOTGUN,left,1,10,62.0,3,02:39,-17,2023,pass
2021092611_3094,2021092611,3094,TB,EMPTY,left,2,10,62.0,3,02:34,-17,2023,pass
2021092611_3118,2021092611,3118,TB,SHOTGUN,left,1,10,49.0,3,02:08,-17,2023,pass
2021092611_3147,2021092611,3147,TB,EMPTY,left,1,8,18.0,3,01:32,-17,2023,pass
2021092611_3169,2021092611,3169,TB,SHOTGUN,left,2,8,18.0,3,01:27,-17,2023,pass
2021092611_3191,2021092611,3191,TB,EMPTY,left,3,8,18.0,3,01:22,-17,2023,pass
2021092611_3319,2021092611,3319,LA,SINGLEBACK,left,2,8,72.0,4,15:00,14,2023,pass
2021092611_3348,2021092611,3348,LA,SHOTGUN,left,1,10,55.0,4,14:16,14,2023,pass
2021092611_3530,2021092611,3530,LA,EMPTY,left,3,4,21.0,4,08:55,14,2023,pass
2021092611_3627,2021092611,3627,TB,SHOTGUN,right,1,10,33.0,4,08:07,-17,2023,pass
2021092611_3656,2021092611,3656,TB,SHOTGUN,right,1,10,50.0,4,07:47,-17,2023,pass
2021092611_3678,2021092611,3678,TB,EMPTY,right,2,10,50.0,4,07:42,-17,2023,pass
2021092611_3728,2021092611,3728,TB,SHOTGUN,right,3,10,50.0,4,07:37,-17,2023,pass
2021092611_3757,2021092611,3757,TB,SHOTGUN,right,4,2,58.0,4,07:14,-17,2023,pass
2021092611_3800,2021092611,3800,LA,SINGLEBACK,left,1,10,43.0,4,06:29,17,2023,pass
2021092611_3908,2021092611,3908,TB,SHOTGUN,right,1,10,22.0,4,04:50,-17,2023,pass
2021092611_3932,2021092611,3932,TB,SHOTGUN,right,2,12,20.0,4,04:23,-17,2023,pass
2021092611_3956,2021092611,3956,TB,SHOTGUN,right,3,1,31.0,4,03:53,-17,2023,pass
2021092611_3985,2021092611,3985,TB,SHOTGUN,right,1,10,39.0,4,03:48,-17,2023,pass
2021092611_4009,2021092611,4009,TB,SHOTGUN,right,2,5,44.0,4,03:21,-17,2023,pass
2021092611_4033,2021092611,4033,TB,SHOTGUN,right,1,10,49.0,4,03:01,-17,2023,pass
2021092611_4057,2021092611,4057,TB,SHOTGUN,right,1,10,70.0,4,02:39,-17,2023,pass
2021092611_4103,2021092611,4103,TB,SHOTGUN,right,3,11,69.0,4,02:13,-17,2023,pass
2021092611_4165,2021092611,4165,TB,SHOTGUN,right,1,10,91.0,4,01:43,-17,2023,pass
2021092611_4225,2021092611,4225,TB,SHOTGUN,right,3,7,94.0,4,01:18,-17,2023,pass
2021092611_4254,2021092611,4254,TB,SHOTGUN,right,1,7,103.0,4,01:14,-17,2023,pass
2021092612_54,2021092612,54,SEA,SINGLEBACK,left,1,10,85.0,1,15:00,0,2023,pass
2021092612_141,2021092612,141,SEA,SHOTGUN,left,1,10,55.0,1,12:50,0,2023,pass
2021092612_186,2021092612,186,SEA,SHOTGUN,left,3,3,48.0,1,11:26,0,2023,pass
2021092612_210,2021092612,210,SEA,SHOTGUN,left,1,10,20.0,1,10:39,0,2023,pass
2021092612_232,2021092612,232,SEA,SHOTGUN,left,2,10,20.0,1,10:32,0,2023,pass
2021092612_356,2021092612,356,MIN,SINGLEBACK,right,1,10,67.0,1,09:10,-7,2023,pass
2021092612_404,2021092612,404,MIN,SHOTGUN,right,2,2,92.0,1,07:52,-7,2023,pass
2021092612_449,2021092612,449,MIN,SINGLEBACK,right,2,7,103.0,1,06:41,-7,2023,pass
2021092612_505,2021092612,505,SEA,SHOTGUN,left,1,10,85.0,1,06:37,0,2023,pass
2021092612_547,2021092612,547,SEA,SHOTGUN,left,3,7,82.0,1,05:13,0,2023,pass
2021092612_571,2021092612,571,SEA,I_FORM,left,1,10,72.0,1,04:36,0,2023,pass
2021092612_637,2021092612,637,SEA,SHOTGUN,left,1,10,44.0,1,02:49,0,2023,pass
2021092612_717,2021092612,717,SEA,SHOTGUN,left,3,11,45.0,1,00:38,0,2023,pass
2021092612_825,2021092612,825,MIN,SINGLEBACK,left,2,7,83.0,2,15:00,-3,2023,pass
2021092612_847,2021092612,847,MIN,SHOTGUN,left,3,7,83.0,2,14:56,-3,2023,pass
2021092612_909,2021092612,909,SEA,SHOTGUN,right,1,10,45.0,2,14:08,3,2023,pass
2021092612_1056,2021092612,1056,MIN,SINGLEBACK,left,1,10,95.0,2,11:07,-10,2023,pass
2021092612_1101,2021092612,1101,MIN,SHOTGUN,left,3,3,88.0,2,09:53,-10,2023,pass
2021092612_1197,2021092612,1197,MIN,EMPTY,left,1,10,48.0,2,07:24,-10,2023,pass
2021092612_1221,2021092612,1221,MIN,SHOTGUN,left,1,10,22.0,2,06:43,-10,2023,pass
2021092612_1299,2021092612,1299,MIN,EMPTY,left,3,13,25.0,2,05:32,-10,2023,pass
2021092612_1394,2021092612,1394,SEA,SINGLEBACK,right,2,3,38.0,2,04:43,3,2023,pass
2021092612_1448,2021092612,1448,SEA,SHOTGUN,right,1,10,77.0,2,04:09,3,2023,pass
2021092612_1470,2021092612,1470,SEA,SHOTGUN,right,2,10,77.0,2,04:03,3,2023,pass
2021092612_1494,2021092612,1494,SEA,SHOTGUN,right,3,3,84.0,2,03:26,3,2023,pass
2021092612_1655,2021092612,1655,MIN,SHOTGUN,left,1,10,53.0,2,01:39,-3,2023,pass
2021092612_1717,2021092612,1717,MIN,EMPTY,left,3,4,47.0,2,00:57,-3,2023,pass
2021092612_1741,2021092612,1741,MIN,SHOTGUN,left,1,10,40.0,2,00:37,-3,2023,pass
2021092612_1789,2021092612,1789,MIN,SHOTGUN,left,3,8,38.0,2,00:29,-3,2023,pass
2021092612_1830,2021092612,1830,MIN,SHOTGUN,left,1,10,29.0,2,00:24,-3,2023,pass
2021092612_1871,2021092612,1871,MIN,EMPTY,left,1,3,13.0,2,00:20,-3,2023,pass
2021092612_1927,2021092612,1927,SEA,SHOTGUN,right,1,10,35.0,2,00:16,-4,2023,pass
2021092612_1968,2021092612,1968,SEA,EMPTY,right,1,10,47.0,2,00:09,-4,2023,pass
2021092612_1997,2021092612,1997,SEA,SHOTGUN,right,1,10,58.0,2,00:01,-4,2023,pass
2021092612_2097,2021092612,2097,MIN,I_FORM,left,1,10,73.0,3,13:45,4,2023,pass
2021092612_2121,2021092612,2121,MIN,SHOTGUN,left,2,14,77.0,3,13:02,4,2023,pass
2021092612_2211,2021092612,2211,MIN,I_FORM,left,1,10,50.0,3,10:45,4,2023,pass
2021092612_2254,2021092612,2254,MIN,EMPTY,left,3,4,44.0,3,10:02,4,2023,pass
2021092612_2304,2021092612,2304,MIN,EMPTY,left,2,7,33.0,3,08:48,4,2023,pass
2021092612_2349,2021092612,2349,MIN,EMPTY,left,2,11,25.0,3,07:26,4,2023,pass
2021092612_2514,2021092612,2514,SEA,SHOTGUN,right,2,10,46.0,3,05:22,-7,2023,pass
2021092612_2617,2021092612,2617,MIN,SHOTGUN,left,2,11,96.0,3,03:07,7,2023,pass
2021092612_2662,2021092612,2662,MIN,I_FORM,left,2,5,70.0,3,01:47,7,2023,pass
2021092612_2684,2021092612,2684,MIN,SHOTGUN,left,3,5,70.0,3,01:40,7,2023,pass
2021092612_2729,2021092612,2729,MIN,EMPTY,left,2,10,59.0,3,00:19,7,2023,pass
2021092612_2772,2021092612,2772,MIN,SINGLEBACK,right,1,10,89.0,4,15:00,7,2023,pass
2021092612_2827,2021092612,2827,MIN,SHOTGUN,right,3,4,95.0,4,13:58,7,2023,pass
2021092612_2904,2021092612,2904,SEA,SHOTGUN,left,2,9,84.0,4,13:20,-10,2023,pass
2021092612_2928,2021092612,2928,SEA,SHOTGUN,left,1,10,70.0,4,12:53,-10,2023,pass
2021092612_3044,2021092612,3044,SEA,SHOTGUN,left,3,7,67.0,4,11:51,-10,2023,pass
2021092612_3138,2021092612,3138,MIN,SHOTGUN,right,2,1,54.0,4,10:23,10,2023,pass
2021092612_3209,2021092612,3209,MIN,SHOTGUN,right,3,5,73.0,4,08:19,10,2023,pass
2021092612_3411,2021092612,3411,SEA,EMPTY,left,1,10,85.0,4,04:31,-13,2023,pass
2021092612_3435,2021092612,3435,SEA,SHOTGUN,left,1,10,66.0,4,04:09,-13,2023,pass
2021092612_3468,2021092612,3468,SEA,EMPTY,left,1,10,51.0,4,04:04,-13,2023,pass
2021092612_3487,2021092612,3487,SEA,SHOTGUN,left,2,16,57.0,4,03:25,-13,2023,pass
2021092612_3508,2021092612,3508,SEA,SHOTGUN,left,3,12,53.0,4,02:45,-13,2023,pass
2021092612_3530,2021092612,3530,SEA,EMPTY,left,4,12,53.0,4,02:36,-13,2023,pass
2021092612_3632,2021092612,3632,MIN,SHOTGUN,right,3,8,55.0,4,02:08,13,2023,pass
2021092612_3782,2021092612,3782,SEA,SHOTGUN,left,1,10,109.0,4,00:23,-13,2023,pass
2021092612_3811,2021092612,3811,SEA,SHOTGUN,left,2,3,102.0,4,00:19,-13,2023,pass
2021092612_3840,2021092612,3840,SEA,SHOTGUN,left,1,10,85.0,4,00:13,-13,2023,pass
2021092613_98,2021092613,98,GB,EMPTY,left,3,3,78.0,1,13:54,0,2023,pass
2021092613_187,2021092613,187,GB,EMPTY,left,2,14,29.0,1,12:00,0,2023,pass
2021092613_338,2021092613,338,SF,SHOTGUN,right,2,6,39.0,1,09:33,-3,2023,pass
2021092613_387,2021092613,387,SF,SHOTGUN,right,2,13,44.0,1,08:17,-3,2023,pass
2021092613_415,2021092613,415,SF,SHOTGUN,right,3,6,51.0,1,07:39,-3,2023,pass
2021092613_471,2021092613,471,GB,SINGLEBACK,left,1,10,90.0,1,07:25,3,2023,pass
2021092613_495,2021092613,495,GB,SHOTGUN,left,1,10,78.0,1,06:51,3,2023,pass
2021092613_527,2021092613,527,GB,EMPTY,left,2,8,76.0,1,06:12,3,2023,pass
2021092613_602,2021092613,602,GB,EMPTY,left,3,6,25.0,1,04:07,3,2023,pass
2021092613_752,2021092613,752,SF,EMPTY,right,3,1,44.0,1,02:04,-10,2023,pass
2021092613_858,2021092613,858,GB,EMPTY,left,3,4,94.0,1,00:42,10,2023,pass
2021092613_931,2021092613,931,GB,SHOTGUN,right,2,8,53.0,2,15:00,10,2023,pass
2021092613_970,2021092613,970,GB,SHOTGUN,right,3,8,53.0,2,14:33,10,2023,pass
2021092613_1007,2021092613,1007,SF,SHOTGUN,left,1,10,96.0,2,13:51,-10,2023,pass
2021092613_1141,2021092613,1141,GB,SHOTGUN,right,3,4,104.0,2,10:48,10,2023,pass
2021092613_1174,2021092613,1174,GB,SHOTGUN,right,4,1,107.0,2,10:25,10,2023,pass
2021092613_1200,2021092613,1200,SF,SHOTGUN,left,1,10,106.0,2,10:20,-10,2023,pass
2021092613_1226,2021092613,1226,SF,SHOTGUN,left,2,10,106.0,2,10:16,-10,2023,pass
2021092613_1257,2021092613,1257,SF,SHOTGUN,left,3,4,100.0,2,10:02,-10,2023,pass
2021092613_1306,2021092613,1306,SF,SHOTGUN,left,2,8,94.0,2,08:49,-10,2023,pass
2021092613_1355,2021092613,1355,SF,SHOTGUN,left,2,8,76.0,2,07:40,-10,2023,pass
2021092613_1379,2021092613,1379,SF,SINGLEBACK,left,1,10,68.0,2,06:57,-10,2023,pass
2021092613_1402,2021092613,1402,SF,SHOTGUN,left,2,17,75.0,2,06:12,-10,2023,pass
2021092613_1497,2021092613,1497,GB,I_FORM,right,1,10,23.0,2,04:48,10,2023,pass
2021092613_1543,2021092613,1543,GB,SHOTGUN,right,3,6,27.0,2,04:00,10,2023,pass
2021092613_1625,2021092613,1625,GB,SHOTGUN,right,3,3,66.0,2,02:30,10,2023,pass
2021092613_1696,2021092613,1696,GB,SHOTGUN,right,2,4,87.0,2,01:16,10,2023,pass
2021092613_1862,2021092613,1862,SF,SHOTGUN,left,1,10,42.0,2,00:54,-17,2023,pass
2021092613_1886,2021092613,1886,SF,SHOTGUN,left,1,10,32.0,2,00:38,-17,2023,pass
2021092613_1921,2021092613,1921,SF,SHOTGUN,left,2,10,32.0,2,00:35,-17,2023,pass
2021092613_1962,2021092613,1962,SF,SHOTGUN,left,1,10,21.0,2,00:29,-17,2023,pass
2021092613_2011,2021092613,2011,SF,EMPTY,left,2,5,16.0,2,00:24,-17,2023,pass
2021092613_2050,2021092613,2050,SF,SHOTGUN,left,3,5,16.0,2,00:22,-17,2023,pass
2021092613_2083,2021092613,2083,SF,SHOTGUN,left,1,1,11.0,2,00:19,-17,2023,pass
2021092613_2133,2021092613,2133,SF,SHOTGUN,left,1,1,11.0,2,00:11,-17,2023,pass
2021092613_2155,2021092613,2155,SF,SHOTGUN,left,2,1,11.0,2,00:07,-17,2023,pass
2021092613_2258,2021092613,2258,SF,SINGLEBACK,right,1,10,27.0,3,14:56,-10,2023,pass
2021092613_2453,2021092613,2453,SF,SHOTGUN,right,2,9,86.0,3,09:27,-10,2023,pass
2021092613_2481,2021092613,2481,SF,SHOTGUN,right,3,9,86.0,3,08:39,-10,2023,pass
2021092613_2530,2021092613,2530,SF,I_FORM,right,2,8,102.0,3,07:52,-10,2023,pass
2021092613_2552,2021092613,2552,SF,SHOTGUN,right,3,8,102.0,3,07:45,-10,2023,pass
2021092613_2675,2021092613,2675,GB,SHOTGUN,left,3,2,79.0,3,06:15,3,2023,pass
2021092613_2792,2021092613,2792,SF,SHOTGUN,right,3,3,45.0,3,04:39,-3,2023,pass
2021092613_2856,2021092613,2856,GB,SHOTGUN,left,1,10,96.0,3,04:24,3,2023,pass
2021092613_2906,2021092613,2906,GB,SHOTGUN,left,1,10,85.0,3,03:01,3,2023,pass
2021092613_3004,2021092613,3004,GB,EMPTY,left,3,2,64.0,3,00:10,3,2023,pass
2021092613_3119,2021092613,3119,GB,EMPTY,right,3,4,98.0,4,13:32,3,2023,pass
2021092613_3182,2021092613,3182,SF,SHOTGUN,left,1,10,91.0,4,13:22,-10,2023,pass
2021092613_3201,2021092613,3201,SF,SHOTGUN,left,2,10,91.0,4,12:40,-10,2023,pass
2021092613_3220,2021092613,3220,SF,SHOTGUN,left,3,14,95.0,4,11:54,-10,2023,pass
2021092613_3356,2021092613,3356,SF,SHOTGUN,left,2,6,40.0,4,10:41,-10,2023,pass
2021092613_3380,2021092613,3380,SF,SHOTGUN,left,1,10,28.0,4,10:00,-10,2023,pass
2021092613_3548,2021092613,3548,GB,SHOTGUN,right,1,10,35.0,4,07:48,3,2023,pass
2021092613_3574,2021092613,3574,GB,I_FORM,right,2,10,35.0,4,07:41,3,2023,pass
2021092613_3613,2021092613,3613,GB,EMPTY,right,3,10,35.0,4,07:36,3,2023,pass
2021092613_3681,2021092613,3681,SF,SINGLEBACK,left,2,7,81.0,4,06:39,-3,2023,pass
2021092613_3741,2021092613,3741,SF,SHOTGUN,left,2,11,64.0,4,05:32,-3,2023,pass
2021092613_3771,2021092613,3771,SF,SHOTGUN,left,1,10,54.0,4,05:12,-3,2023,pass
2021092613_3902,2021092613,3902,GB,SHOTGUN,right,3,4,90.0,4,02:47,3,2023,pass
2021092613_3958,2021092613,3958,SF,SHOTGUN,left,1,10,85.0,4,02:39,-6,2023,pass
2021092613_3980,2021092613,3980,SF,SHOTGUN,left,2,10,85.0,4,02:34,-6,2023,pass
2021092613_4002,2021092613,4002,SF,SHOTGUN,left,3,10,85.0,4,02:29,-6,2023,pass
2021092613_4047,2021092613,4047,SF,EMPTY,left,1,10,46.0,4,02:00,-6,2023,pass
2021092613_4091,2021092613,4091,SF,SHOTGUN,left,3,10,46.0,4,01:53,-6,2023,pass
2021092613_4115,2021092613,4115,SF,SHOTGUN,left,1,10,34.0,4,01:18,-6,2023,pass
2021092613_4148,2021092613,4148,SF,SHOTGUN,left,1,10,22.0,4,00:43,-6,2023,pass
2021092613_4212,2021092613,4212,GB,EMPTY,right,1,10,35.0,4,00:37,-1,2023,pass
2021092613_4262,2021092613,4262,GB,EMPTY,right,2,10,60.0,4,00:20,-1,2023,pass
2021092613_4284,2021092613,4284,GB,EMPTY,right,3,10,60.0,4,00:16,-1,2023,pass
2021092700_55,2021092700,55,DAL,EMPTY,right,1,10,35.0,1,15:00,0,2023,pass
2021092700_100,2021092700,100,DAL,SINGLEBACK,right,1,10,48.0,1,13:58,0,2023,pass
2021092700_145,2021092700,145,DAL,SINGLEBACK,right,1,10,65.0,1,12:36,0,2023,pass
2021092700_256,2021092700,256,PHI,SHOTGUN,left,1,10,85.0,1,11:47,-7,2023,pass
2021092700_309,2021092700,309,PHI,SHOTGUN,left,2,5,42.0,1,10:48,-7,2023,pass
2021092700_356,2021092700,356,DAL,EMPTY,right,2,6,15.0,1,10:04,7,2023,pass
2021092700_443,2021092700,443,DAL,SINGLEBACK,right,2,6,39.0,1,09:34,0,2023,pass
2021092700_544,2021092700,544,DAL,SINGLEBACK,right,1,10,70.0,1,08:04,0,2023,pass
2021092700_577,2021092700,577,DAL,SHOTGUN,right,1,10,76.0,1,08:01,0,2023,pass
2021092700_620,2021092700,620,DAL,SHOTGUN,right,3,3,83.0,1,07:32,0,2023,pass
2021092700_697,2021092700,697,DAL,EMPTY,right,3,5,105.0,1,05:58,0,2023,pass
2021092700_783,2021092700,783,PHI,EMPTY,left,1,10,109.0,1,05:43,0,2023,pass
2021092700_805,2021092700,805,PHI,SHOTGUN,left,2,10,109.0,1,05:40,0,2023,pass
2021092700_829,2021092700,829,PHI,SHOTGUN,left,3,5,104.0,1,04:58,0,2023,pass
2021092700_943,2021092700,943,DAL,SINGLEBACK,right,2,3,78.0,1,03:04,0,2023,pass
2021092700_1011,2021092700,1011,DAL,SHOTGUN,right,2,9,91.0,1,01:36,0,2023,pass
2021092700_1112,2021092700,1112,PHI,SHOTGUN,left,3,3,78.0,1,00:07,-7,2023,pass
2021092700_1243,2021092700,1243,DAL,EMPTY,left,2,16,81.0,2,13:59,7,2023,pass
2021092700_1295,2021092700,1295,DAL,EMPTY,left,3,2,67.0,2,13:07,7,2023,pass
2021092700_1403,2021092700,1403,DAL,SINGLEBACK,left,3,1,36.0,2,10:31,7,2023,pass
2021092700_1628,2021092700,1628,PHI,SHOTGUN,right,1,10,59.0,2,06:29,-13,2023,pass
2021092700_1675,2021092700,1675,PHI,SHOTGUN,right,3,5,64.0,2,05:13,-13,2023,pass
2021092700_1737,2021092700,1737,DAL,SHOTGUN,left,2,10,104.0,2,04:23,13,2023,pass
2021092700_1759,2021092700,1759,DAL,SHOTGUN,left,3,10,104.0,2,04:17,13,2023,pass
2021092700_1913,2021092700,1913,PHI,JUMBO,right,1,10,56.0,2,02:46,-13,2023,pass
2021092700_1932,2021092700,1932,PHI,SHOTGUN,right,2,21,45.0,2,02:02,-13,2023,pass
2021092700_2127,2021092700,2127,PHI,SHOTGUN,right,1,10,35.0,3,15:00,-13,2023,pass
2021092700_2156,2021092700,2156,PHI,SHOTGUN,right,1,10,63.0,3,14:22,-13,2023,pass
2021092700_2178,2021092700,2178,PHI,SHOTGUN,right,2,10,63.0,3,14:17,-13,2023,pass
2021092700_2236,2021092700,2236,PHI,SHOTGUN,right,1,10,35.0,3,14:07,-20,2023,pass
2021092700_2266,2021092700,2266,PHI,EMPTY,right,2,10,35.0,3,14:03,-20,2023,pass
2021092700_2358,2021092700,2358,DAL,PISTOL,left,2,14,82.0,3,12:12,20,2023,pass
2021092700_2434,2021092700,2434,PHI,SHOTGUN,right,1,10,20.0,3,11:03,-20,2023,pass
2021092700_2469,2021092700,2469,PHI,SHOTGUN,right,2,10,20.0,3,10:57,-20,2023,pass
2021092700_2530,2021092700,2530,PHI,SHOTGUN,right,3,8,22.0,3,09:48,-20,2023,pass
2021092700_2565,2021092700,2565,PHI,SHOTGUN,right,1,10,63.0,3,09:22,-20,2023,pass
2021092700_2644,2021092700,2644,PHI,EMPTY,right,2,10,99.0,3,07:38,-20,2023,pass
2021092700_2665,2021092700,2665,PHI,SHOTGUN,right,3,2,107.0,3,07:13,-20,2023,pass
2021092700_2742,2021092700,2742,DAL,EMPTY,left,2,8,83.0,3,06:41,13,2023,pass
2021092700_2766,2021092700,2766,DAL,SINGLEBACK,left,1,10,68.0,3,06:10,13,2023,pass
2021092700_2833,2021092700,2833,DAL,EMPTY,left,3,11,54.0,3,04:45,13,2023,pass
2021092700_2906,2021092700,2906,PHI,SHOTGUN,right,1,15,16.0,3,03:31,-13,2023,pass
2021092700_2930,2021092700,2930,PHI,SHOTGUN,right,2,11,20.0,3,02:57,-13,2023,pass
2021092700_2952,2021092700,2952,PHI,SHOTGUN,right,3,11,20.0,3,02:52,-13,2023,pass
2021092700_2993,2021092700,2993,DAL,SHOTGUN,left,1,10,71.0,3,02:38,13,2023,pass
2021092700_3038,2021092700,3038,DAL,SHOTGUN,left,2,5,53.0,3,01:41,13,2023,pass
2021092700_3193,2021092700,3193,DAL,EMPTY,right,1,10,100.0,4,13:50,13,2023,pass
2021092700_3214,2021092700,3214,DAL,SINGLEBACK,right,2,9,101.0,4,13:13,13,2023,pass
2021092700_3233,2021092700,3233,DAL,EMPTY,right,3,12,98.0,4,12:33,13,2023,pass
2021092700_3268,2021092700,3268,DAL,SHOTGUN,right,3,7,103.0,4,12:17,13,2023,pass
2021092700_3289,2021092700,3289,DAL,SHOTGUN,right,4,2,108.0,4,11:34,13,2023,pass
2021092700_3369,2021092700,3369,PHI,SHOTGUN,left,2,9,84.0,4,10:51,-20,2023,pass
2021092700_3396,2021092700,3396,PHI,SHOTGUN,left,3,4,79.0,4,10:20,-20,2023,pass
2021092700_3482,2021092700,3482,PHI,SHOTGUN,left,2,15,72.0,4,09:30,-20,2023,pass
2021092700_3544,2021092700,3544,PHI,SHOTGUN,left,4,10,67.0,4,08:26,-20,2023,pass
2021092700_3630,2021092700,3630,DAL,SINGLEBACK,right,3,1,88.0,4,07:05,20,2023,pass
2021092700_3707,2021092700,3707,PHI,SHOTGUN,left,2,8,83.0,4,06:19,-27,2023,pass
2021092700_3731,2021092700,3731,PHI,SHOTGUN,left,3,1,76.0,4,05:54,-27,2023,pass
2021092700_3760,2021092700,3760,PHI,SHOTGUN,left,1,10,52.0,4,05:21,-27,2023,pass
2021092700_3795,2021092700,3795,PHI,SHOTGUN,left,1,20,62.0,4,04:49,-27,2023,pass
2021092700_3857,2021092700,3857,PHI,SHOTGUN,left,2,11,53.0,4,04:10,-27,2023,pass
2021092700_3881,2021092700,3881,PHI,SHOTGUN,left,1,10,37.0,4,03:46,-27,2023,pass
2021092700_3905,2021092700,3905,PHI,SHOTGUN,left,1,10,25.0,4,03:19,-27,2023,pass
2021092700_4105,2021092700,4105,PHI,SHOTGUN,left,2,14,79.0,4,01:05,-20,2023,pass
2021092700_4156,2021092700,4156,PHI,SHOTGUN,left,4,5,70.0,4,00:54,-20,2023,pass
2021102100_56,2021102100,56,CLE,SINGLEBACK,left,1,10,85.0,1,15:00,0,2023,pass
2021102100_267,2021102100,267,DEN,SHOTGUN,right,3,7,38.0,1,11:03,-7,2023,pass
2021102100_401,2021102100,401,CLE,EMPTY,left,2,3,80.0,1,09:32,7,2023,pass
2021102100_435,2021102100,435,CLE,SHOTGUN,left,1,10,76.0,1,09:00,7,2023,pass
2021102100_486,2021102100,486,CLE,SHOTGUN,left,3,4,70.0,1,07:54,7,2023,pass
2021102100_535,2021102100,535,CLE,I_FORM,left,2,1,47.0,1,06:32,7,2023,pass
2021102100_631,2021102100,631,CLE,SHOTGUN,left,2,19,54.0,1,04:41,7,2023,pass
2021102100_655,2021102100,655,CLE,SHOTGUN,left,3,11,46.0,1,03:59,7,2023,pass
2021102100_802,2021102100,802,DEN,SHOTGUN,right,2,4,47.0,1,01:49,-10,2023,pass
2021102100_890,2021102100,890,DEN,SHOTGUN,left,3,9,41.0,2,15:00,-10,2023,pass
2021102100_1048,2021102100,1048,CLE,PISTOL,right,2,13,57.0,2,11:14,10,2023,pass
2021102100_1070,2021102100,1070,CLE,EMPTY,right,3,13,57.0,2,11:11,10,2023,pass
2021102100_1205,2021102100,1205,DEN,SHOTGUN,left,3,9,96.0,2,09:29,-10,2023,pass
2021102100_1292,2021102100,1292,CLE,SHOTGUN,right,2,7,44.0,2,07:55,10,2023,pass
2021102100_1337,2021102100,1337,CLE,SINGLEBACK,right,1,10,53.0,2,06:37,10,2023,pass
2021102100_1383,2021102100,1383,CLE,I_FORM,right,3,1,62.0,2,05:51,10,2023,pass
